customer_id,customer_hk,full_name,gender,birth_date,age,age_group,country,city,customer_segment,loyalty_tier,signup_date,days_since_signup,preferred_channel,total_bookings,flown_bookings,no_show_count,changed_count,distinct_routes_flown,first_booking_date,last_booking_date,preferred_booking_channel,preferred_fare_class,avg_lead_time_days,total_ltv_usd,total_ticket_revenue,total_ancillary_revenue,avg_ticket_price_usd,avg_ancillary_usd,no_show_rate,ancillary_attach_rate,is_repeat_customer,days_since_last_booking,total_points_earned,total_points_redeemed,loyalty_balance,tier_upgrades,tier_downgrades,points_expiry_events,last_loyalty_event_date,loyalty_redemption_rate,avg_sentiment_score,avg_flight_rating,sentiment_signal_count,frequency_label,value_label,recency_label,_vault_snapshot_date,_obt_loaded_at
CUST0098,3f0bfdeaeb37d7d91421da83880da6a02657c36d384dbc5a089edd6d90964dd2,Didier Amani,F,1974-06-10,51,45-54,France,Paris,Standard,Gold,2023-04-22,620,Corporate Desk,39,31,3,2,12,2024-11-08,2025-01-24,Web,ECONOMY,29.435897435897434,17661.460000000003,17001.460000000003,660.0,435.93487179487187,16.923076923076923,0.0769,0.7692,1,341,0,0,0,0,0,0,,,-0.6363636363636364,2.6,14,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0099,096f673ec6c0739617329767916d694197d29a0a0ec0e4235795e8abd0f93b69,Yao Mensah,F,1967-08-11,58,55+,Nigeria,Lagos,Standard,Explorer,2023-03-30,643,Mobile App,45,36,3,2,12,2024-11-06,2025-01-13,Travel Agency,ECONOMY,34.977777777777774,16467.14,15471.139999999998,996.0,343.80311111111104,22.133333333333333,0.0667,0.8222,1,352,0,0,0,0,0,0,,,-0.5588235294117647,3.0555555555555554,24,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0100,a10ca7320634e867968f4746b73fd31aaaeaea1f46f6877a36c1a05a2a067205,Yao Ndiaye,M,1977-08-06,48,45-54,Benin,Cotonou,Budget,Gold,2023-06-10,571,Corporate Desk,32,27,0,0,10,2024-11-17,2025-01-25,Corporate Desk,ECONOMY,27.8125,13611.929999999997,12903.929999999997,708.0,403.2478124999999,22.125,0.0,0.75,1,340,0,0,0,0,0,0,,,-0.7272727272727273,2.4175,14,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0101,3ffa0432e2307c66b8ab76fa2993e3bba78f1c4b60f13132b0e5c81cf51ee038,Koffi Diallo,F,1977-01-18,48,45-54,Senegal,Dakar,Business,None,2024-02-04,332,Corporate Desk,33,26,1,0,10,2024-11-05,2025-01-20,Mobile App,ECONOMY,36.63636363636363,11030.98,10304.98,726.0,312.2721212121212,22.0,0.0303,0.8788,1,345,0,0,0,0,0,0,,,-0.45454545454545453,3.2,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0102,bf1c1dc42a4dfa4038001610fdee70e01ccc524b4060ecff863b620903faa3c5,Aminata Mensah,M,1984-10-08,41,35-44,France,Paris,Standard,Explorer,2024-05-30,216,Corporate Desk,40,30,0,3,11,2024-11-11,2025-01-26,Mobile App,ECONOMY,28.25,14017.380000000001,13219.380000000001,798.0,330.4845,19.95,0.0,0.8,1,339,0,0,0,0,0,0,,,-0.3055555555555556,3.3333333333333335,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0103,3373b294051a88334c35a431e3979d750e1cc1ead73eed8c24b8e5f398c5b68f,Awa Konan,M,1994-04-15,31,25-34,Ghana,Accra,Business,Silver,2024-02-14,322,Web,34,26,2,1,11,2024-11-18,2025-01-18,Corporate Desk,ECONOMY,25.11764705882353,13036.04,12190.04,846.0,358.53058823529415,24.88235294117647,0.0588,0.9412,1,347,0,0,0,0,0,0,,,-0.5454545454545454,3.4,16,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0104,6813a785ec1b28909ccf713098110abeb6f1472356d44a308b64f250e2441303,Mariam Amani,M,1988-02-26,37,35-44,Côte d'Ivoire,Bouaké,Standard,Silver,2023-02-11,690,Mobile App,44,30,3,1,12,2024-11-04,2025-01-27,Mobile App,ECONOMY,29.5,14570.800000000001,13652.800000000001,918.0,310.2909090909091,20.863636363636363,0.0682,0.8636,1,338,0,0,0,0,0,0,,,-0.9285714285714286,2.25,9,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0105,ccabdcf647292857d8273dabc468e80b542f08e686f1f0802a0b179caf534c27,Serge Amani,F,1968-09-13,57,55+,Côte d'Ivoire,Yamoussoukro,Premium,None,2023-03-09,664,Web,37,24,3,2,11,2024-11-10,2025-01-25,Mobile App,ECONOMY,27.756756756756758,13204.900000000001,12460.900000000001,744.0,336.78108108108114,20.10810810810811,0.0811,0.8378,1,340,0,0,0,0,0,0,,,-0.7777777777777778,3.0,10,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0106,eccd2d9ad86ea62127e93941fa405c017c98451e13310a4d1c6766fbafbce0cd,Mariam Kone,M,1975-11-26,50,45-54,Ghana,Accra,Budget,Explorer,2023-09-16,473,Mobile App,33,30,0,2,9,2024-11-11,2025-01-15,Web,ECONOMY,28.818181818181817,16392.84,15498.839999999998,894.0,469.66181818181815,27.09090909090909,0.0,0.9091,1,350,0,0,0,0,0,0,,,-0.75,3.125,14,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0107,7447d2603c2c424b005b4f8a60ce9ec234b08fd94efb2c0aca0c232f5fe8211a,Didier Mensah,M,1974-05-17,51,45-54,Senegal,Dakar,Standard,None,2024-06-02,213,Mobile App,45,31,0,1,12,2024-11-07,2025-01-27,Web,ECONOMY,33.53333333333333,19009.769999999997,18163.769999999997,846.0,403.63933333333324,18.8,0.0,0.8222,1,338,0,0,0,0,0,0,,,-0.8333333333333334,3.0,16,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0108,2ac07abd362acce3ef7b3658191b111f10bc4a4c03ed50e940d4e31e8d14e24d,Jean Konan,F,1976-07-06,49,45-54,Senegal,Dakar,Business,Gold,2023-06-22,559,Travel Agency,41,32,1,2,10,2024-11-09,2025-01-24,Mobile App,ECONOMY,29.341463414634145,17938.829999999998,17110.829999999998,828.0,417.3373170731707,20.195121951219512,0.0244,0.7805,1,341,0,0,0,0,0,0,,,-0.75,2.6666666666666665,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0109,0865096f485ac85baef111663fa380fb6362a932b275c960017cad4f3ae935a9,Bintou Konan,M,1993-09-17,32,25-34,Côte d'Ivoire,Yamoussoukro,Business,Gold,2023-09-16,473,Corporate Desk,31,27,2,0,12,2024-11-11,2025-01-24,Corporate Desk,ECONOMY,26.580645161290324,9206.99,8510.990000000002,696.0,274.5480645161291,22.451612903225808,0.0645,0.9032,1,341,0,0,0,0,0,0,,,-0.875,2.5,9,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0110,1aaf0bf1a9d67c8c5138d743ebca9115487648543232797ce30e0d5401f4fadf,Jean Mensah,M,1988-10-05,37,35-44,Benin,Cotonou,Standard,None,2023-08-24,496,Mobile App,39,33,1,1,12,2024-11-04,2025-01-24,Corporate Desk,ECONOMY,30.17948717948718,15433.900000000003,14659.900000000003,774.0,375.8948717948719,19.846153846153847,0.0256,0.8718,1,341,0,0,0,0,0,0,,,-0.5,2.857142857142857,18,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0111,b2d1279911ea618697f12db41fd6d63e406d1824d39f5d68c2d42fd6451d1fe0,Serge Konan,M,1998-05-10,27,25-34,France,Paris,Business,Silver,2023-08-15,505,Mobile App,38,29,2,1,12,2024-11-12,2025-01-13,Web,ECONOMY,33.60526315789474,14977.479999999998,14071.479999999996,906.0,370.3021052631578,23.842105263157894,0.0526,0.9211,1,352,0,0,0,0,0,0,,,-0.7395625,3.0,26,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0112,f7b7366c35eeee5520f92910a82af2530681d9b63223243dce3d3647735f5186,Didier Ouattara,M,1997-06-02,28,25-34,Senegal,Dakar,Standard,Explorer,2023-02-16,685,Web,50,39,2,1,12,2024-11-10,2025-01-23,Travel Agency,ECONOMY,32.38,20153.95,18953.95,1200.0,379.079,24.0,0.04,0.88,1,342,0,0,0,0,0,0,,,-0.35294117647058826,3.4444444444444446,23,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0113,40ce1a908d5dcc6a9fcfa497be203b2e5b267b11b229eadff822302f4a66ac43,Awa Ndiaye,M,1984-02-17,41,35-44,Côte d'Ivoire,Bouaké,Standard,Explorer,2023-11-05,423,Mobile App,48,39,2,1,12,2024-11-15,2025-01-23,Web,ECONOMY,32.729166666666664,18047.699999999997,17165.699999999997,882.0,357.6187499999999,18.375,0.0417,0.8125,1,342,0,0,0,0,0,0,,,-0.5520625,4.166666666666667,23,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0114,b91031ae003ba53af5f101e9bab7210e51fe0ce4f69d2d516ad3211307f0cd6d,Jean Ndiaye,M,1975-03-01,50,45-54,Ghana,Accra,Business,Explorer,2023-03-07,666,Mobile App,41,32,0,4,11,2024-11-05,2025-01-22,Travel Agency,ECONOMY,33.19512195121951,16847.78,15833.78,1014.0,386.189756097561,24.73170731707317,0.0,0.9024,1,343,0,0,0,0,0,0,,,-0.7272727272727273,2.875,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0115,d198394608a31e43d8424102bb92133afd20a189d33022b3c2c8c25e679479a6,Fatou Ouattara,M,1965-01-21,60,55+,Benin,Cotonou,Standard,Explorer,2024-09-08,115,Corporate Desk,43,34,3,1,10,2024-11-07,2025-01-21,Corporate Desk,ECONOMY,28.674418604651162,15887.729999999998,15173.729999999998,714.0,352.87744186046507,16.6046511627907,0.0698,0.6744,1,344,0,0,0,0,0,0,,,-0.7737857142857143,3.2,17,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0116,944be55205b600047fd2d8e6cda4320b67395b3ee6906b98ca3cf90154546c87,Mariam Konan,F,1968-09-01,57,55+,Ghana,Accra,Budget,None,2023-04-18,624,Web,39,22,8,1,11,2024-11-02,2025-01-25,Web,ECONOMY,34.61538461538461,13381.359999999999,12505.359999999997,876.0,320.6502564102563,22.46153846153846,0.2051,0.7949,1,340,0,0,0,0,0,0,,,-0.3333333333333333,4.5,6,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0117,2348e848b9e41951c161b494f498b6b5e113374487f071dd53e52bb5e960064b,Bintou Kouassi,F,1991-04-17,34,25-34,France,Paris,Business,None,2023-11-13,415,Web,45,39,1,0,11,2024-11-10,2025-01-24,Corporate Desk,ECONOMY,30.488888888888887,16354.509999999998,15544.509999999997,810.0,345.4335555555555,18.0,0.0222,0.7778,1,341,0,0,0,0,0,0,,,-0.5454545454545454,4.0,15,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0118,56d5d54150e778444ffd012068b15e5d8dc71388a2dd09a7ee37f2cb9a7b3975,Aminata Konan,M,1999-01-13,26,25-34,Senegal,Dakar,Business,Explorer,2024-11-02,60,Corporate Desk,42,31,3,0,12,2024-11-04,2025-01-14,Corporate Desk,ECONOMY,31.523809523809526,15198.249999999998,14262.249999999998,936.0,339.5773809523809,22.285714285714285,0.0714,0.8571,1,351,0,0,0,0,0,0,,,-0.5,3.25,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0119,84431cd2fa19b38cfe31d24a54d9da41da054374a761dca293387183aa8e100c,Yao Traore,M,1979-11-02,46,45-54,Ghana,Accra,Standard,Silver,2023-09-27,462,Web,50,36,5,2,12,2024-11-02,2025-01-23,Corporate Desk,ECONOMY,32.1,15665.970000000001,14567.970000000001,1098.0,291.35940000000005,21.96,0.1,0.86,1,342,0,0,0,0,0,0,,,-0.7842941176470588,2.75,22,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0120,304a3f40efe725cbf2744290b0860de129f2d3555b6e0517fd629d4da23487ab,Aminata Sow,M,1998-05-10,27,25-34,Senegal,Dakar,Budget,Explorer,2023-06-23,558,Travel Agency,50,38,0,4,12,2024-11-09,2025-01-16,Corporate Desk,ECONOMY,28.32,16541.060000000005,15419.060000000005,1122.0,308.3812000000001,22.44,0.0,0.9,1,349,0,0,0,0,0,0,,,-0.6428571428571429,3.9175,19,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0121,be594c547d064962e8d6c9b87e0b864d13e8a48f9a1be1e1df3d60db54f2f06e,Serge Kouassi,F,1985-04-13,40,35-44,Ghana,Accra,Standard,Explorer,2024-10-07,86,Corporate Desk,39,31,0,2,11,2024-11-08,2025-01-20,Corporate Desk,ECONOMY,31.974358974358974,14284.619999999997,13354.619999999997,930.0,342.4261538461538,23.846153846153847,0.0,0.8974,1,345,0,0,0,0,0,0,,,-0.5237857142857143,3.934,19,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0122,e23bd94b216690e739cc0986c39cde6fdc6ad7438fb8229b465bebd30bc8a375,Bintou Konan,F,1992-12-08,33,25-34,Nigeria,Lagos,Business,Explorer,2024-08-22,132,Web,40,35,1,1,11,2024-11-17,2025-01-25,Mobile App,ECONOMY,24.525,18953.480000000003,18083.480000000003,870.0,452.0870000000001,21.75,0.025,0.9,1,340,0,0,0,0,0,0,,,-0.2727272727272727,4.4,15,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0123,17fe34ec09f49078a9898fd71c63fcee20d06cc9ae7eb950e6675e7afd300184,Mariam Diallo,F,1966-02-04,59,55+,France,Paris,Standard,None,2023-01-30,702,Web,34,27,1,0,11,2024-11-17,2025-01-22,Mobile App,ECONOMY,25.11764705882353,11804.28,11018.28,786.0,324.0670588235294,23.11764705882353,0.0294,0.8529,1,343,0,0,0,0,0,0,,,-0.4444444444444444,4.0,9,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0124,99a3095ada26093c0f955b8c3d29f06b1b02c7fdd44252a7ac1bb5fe2d0b89e5,Mariam Konan,F,1967-02-28,58,55+,Côte d'Ivoire,Yamoussoukro,Business,None,2024-06-30,185,Web,26,22,2,0,11,2024-11-08,2025-01-20,Travel Agency,ECONOMY,33.26923076923077,8807.400000000001,8255.4,552.0,317.5153846153846,21.23076923076923,0.0769,0.7692,1,345,0,0,0,0,0,0,,,-0.6666666666666666,2.5,9,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0125,33c6d746dfe409ecf823e9e4eb7eca2771274a4852f0a8cfdec4fc296a5f6ecd,Amadou Traore,F,1978-04-04,47,45-54,Benin,Cotonou,Budget,Silver,2024-10-11,82,Web,38,30,0,2,11,2024-11-09,2025-01-17,Mobile App,ECONOMY,29.210526315789473,14155.83,13279.83,876.0,349.4692105263158,23.05263157894737,0.0,0.9737,1,348,0,0,0,0,0,0,,,-0.7222222222222222,3.0,25,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0126,b8b9f7306ca17fc7f9597dc8263b87db61d6b9d711ff051b03fe1a0da666ff51,Aminata Mensah,M,1971-03-04,54,45-54,Benin,Cotonou,Standard,None,2023-09-25,464,Web,31,24,1,1,11,2024-11-17,2025-01-25,Web,ECONOMY,29.06451612903226,10439.82,9713.819999999998,726.0,313.3490322580644,23.419354838709676,0.0323,0.9355,1,340,0,0,0,0,0,0,,,-0.1111111111111111,3.4450000000000003,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0127,a98602dfc7b523015f34d4ea979d61659706b2d1299ed319b2c2c6d6e059dc63,Fatou Mensah,F,1988-06-25,37,35-44,Senegal,Dakar,Business,Explorer,2023-02-01,700,Corporate Desk,35,27,4,2,12,2024-11-07,2025-01-21,Corporate Desk,ECONOMY,28.685714285714287,12780.54,12192.539999999999,588.0,348.35828571428567,16.8,0.1143,0.7429,1,344,0,0,0,0,0,0,,,-0.75,2.4,18,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0128,4e21d83a7660d74965dcf5289e8b055fc6f7cd9ec097848bace9bc5aa80bd229,Amadou Sow,F,1987-08-23,38,35-44,Côte d'Ivoire,Abidjan,Standard,None,2023-04-04,638,Travel Agency,31,25,1,0,11,2024-11-08,2025-01-17,Corporate Desk,ECONOMY,29.516129032258064,9091.740000000002,8593.740000000002,498.0,277.21741935483874,16.06451612903226,0.0323,0.6774,1,348,0,0,0,0,0,0,,,-0.8333333333333334,2.6666666666666665,17,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0129,a523d62cb572b3e7d797d918282a42e425d4b70b7b581e9ecee34b18af8411de,Amadou Konan,F,1983-01-01,42,35-44,Ghana,Accra,Standard,Explorer,2023-07-08,543,Corporate Desk,43,32,3,1,12,2024-11-09,2025-01-27,Mobile App,ECONOMY,28.930232558139537,13455.410000000002,12615.410000000002,840.0,293.3816279069768,19.53488372093023,0.0698,0.8372,1,338,0,0,0,0,0,0,,,-0.5,3.25,16,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0130,3f6cd29650830ada6ed70a5734c0f3e5db0c23d4ecf7e72c9786230f6c952ff2,Jean Sow,M,1975-05-27,50,45-54,France,Paris,Premium,None,2023-06-19,562,Web,33,24,2,2,10,2024-11-06,2025-01-26,Corporate Desk,ECONOMY,30.181818181818183,12835.86,12139.86,696.0,367.87454545454545,21.09090909090909,0.0606,0.8485,1,339,0,0,0,0,0,0,,,-0.125,3.6666666666666665,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0131,00cb62e05240c8ff01468162fd3f742350d730f35fbe0d8963ce0340bd54bc94,Koffi Kone,F,1985-06-04,40,35-44,Benin,Cotonou,Premium,Gold,2023-03-30,643,Corporate Desk,40,29,1,3,10,2024-11-04,2025-01-22,Web,ECONOMY,25.75,17614.47,16708.470000000005,906.0,417.7117500000001,22.65,0.025,0.925,1,343,0,0,0,0,0,0,,,-0.6666000000000001,2.75,8,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0132,2d392abe6dd2d95c528281f61f14281edb82ddf3b5632d26349f74d47a5bd764,Awa Amani,F,1984-05-14,41,35-44,Benin,Cotonou,Standard,Gold,2023-08-28,492,Corporate Desk,35,29,2,2,10,2024-11-06,2025-01-24,Corporate Desk,ECONOMY,30.62857142857143,14831.13,14021.13,810.0,400.60371428571426,23.142857142857142,0.0571,0.9143,1,341,0,0,0,0,0,0,,,-1.0,1.5,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0133,9ea16008e97b686eac34b39f29fc2f240f848575dbae03b1fa40b47e3c2dccda,Bintou Ndiaye,F,1987-10-11,38,35-44,Ghana,Accra,Business,Explorer,2024-07-21,164,Travel Agency,39,34,1,1,12,2024-11-09,2025-01-22,Corporate Desk,ECONOMY,33.05128205128205,16339.0,15517.0,822.0,397.87179487179486,21.076923076923077,0.0256,0.8974,1,343,0,0,0,0,0,0,,,-0.6110833333333333,3.4450000000000003,20,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0134,c1005c93b81fde175883eca4e705417b99137d730d2afc1d32029fd4ff203f97,Nadia Kone,M,1979-03-11,46,45-54,Ghana,Accra,Standard,Silver,2024-06-03,212,Mobile App,40,34,0,1,12,2024-11-09,2025-01-11,Corporate Desk,ECONOMY,34.3,13976.460000000001,12944.460000000003,1032.0,323.6115000000001,25.8,0.0,0.875,1,354,0,0,0,0,0,0,,,-0.5,2.75,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0135,7645f0a96741502d65a3c16397ea17a13b63715fd803f9732639da2607219a57,Fatou Ndiaye,F,1974-04-24,51,45-54,Senegal,Dakar,Standard,None,2023-08-30,490,Travel Agency,40,28,2,2,10,2024-11-09,2025-01-25,Corporate Desk,ECONOMY,32.475,16569.91,15717.909999999998,852.0,392.9477499999999,21.3,0.05,0.775,1,340,0,0,0,0,0,0,,,-0.7916666666666666,3.6666666666666665,17,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0136,aa1c0399752a726f26e95a3d6fc6252dea03d4047a005fa56a0cf17260f80d05,Fatou Traore,F,1971-04-13,54,45-54,Ghana,Accra,Premium,Silver,2023-11-01,427,Corporate Desk,45,38,0,0,11,2024-11-10,2025-01-25,Corporate Desk,ECONOMY,30.822222222222223,13030.289999999999,12118.289999999999,912.0,269.2953333333333,20.266666666666666,0.0,0.7778,1,340,0,0,0,0,0,0,,,-0.38461538461538464,3.875,18,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0137,0c7d269d315372eee45e8bad094f55710c3149813c175ad48085ee70ac291442,Yao Traore,F,1982-04-13,43,35-44,Senegal,Dakar,Budget,Explorer,2024-03-23,284,Mobile App,49,42,1,4,12,2024-11-07,2025-01-26,Web,ECONOMY,28.102040816326532,18140.239999999994,17198.239999999994,942.0,350.98448979591825,19.224489795918366,0.0204,0.8367,1,339,0,0,0,0,0,0,,,-0.8214285714285714,2.2142857142857144,20,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0138,04de453e23d045de9c2fa4cfce968faca5f50b868a39f1cf1c40a79badbd2839,Aminata Mensah,M,1966-03-09,59,55+,France,Paris,Budget,None,2024-03-16,291,Corporate Desk,34,25,1,1,12,2024-11-10,2025-01-25,Corporate Desk,ECONOMY,28.029411764705884,9843.650000000001,9129.650000000001,714.0,268.51911764705886,21.0,0.0294,0.9412,1,340,0,0,0,0,0,0,,,-0.34255555555555556,4.333333333333333,19,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0139,4e2476fa42c6dbc7ec81efe739c3d6cd4c9bcee0e7c7b6a5c0dab22f14e47e2d,Aminata Ndiaye,F,1976-11-04,49,45-54,Ghana,Accra,Standard,None,2023-04-11,631,Corporate Desk,46,35,1,2,12,2024-11-15,2025-01-18,Mobile App,ECONOMY,34.02173913043478,18139.170000000002,17251.170000000002,888.0,375.0254347826087,19.304347826086957,0.0217,0.8696,1,347,0,0,0,0,0,0,,,-0.6666666666666666,3.0,15,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0140,7174e2e2ec412b9613da3bdc0a270d4f3449a649b91decdc360e0e964dba2f92,Amadou Diallo,M,1992-08-15,33,25-34,Ghana,Accra,Standard,Explorer,2024-11-22,40,Mobile App,24,20,0,1,10,2024-11-23,2025-01-13,Mobile App,ECONOMY,35.166666666666664,9560.15,9038.149999999998,522.0,376.5895833333332,21.75,0.0,0.875,1,352,0,0,0,0,0,0,,,-0.8125,2.8333333333333335,10,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0141,b076cbd41db3a06bb72da446ea174594560b248dffa29d204a3df250245837a7,Jean Konan,M,1996-02-02,29,25-34,Benin,Cotonou,Standard,None,2023-07-24,527,Travel Agency,40,35,1,1,11,2024-11-03,2025-01-18,Travel Agency,ECONOMY,33.05,14355.220000000003,13725.220000000003,630.0,343.1305000000001,15.75,0.025,0.775,1,347,0,0,0,0,0,0,,,-0.6842105263157895,2.3636363636363638,24,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0142,c42b4d5e89a7d3e8847acc4136100cc3bd43d192eb02469f96fddf74bead7728,Didier Kone,F,1995-09-01,30,25-34,Côte d'Ivoire,Yamoussoukro,Business,Explorer,2023-12-18,380,Corporate Desk,31,30,0,0,12,2024-11-03,2025-01-17,Corporate Desk,ECONOMY,32.67741935483871,8796.8,8184.800000000001,612.0,264.02580645161294,19.741935483870968,0.0,0.9032,1,348,0,0,0,0,0,0,,,-0.6111111111111112,3.75,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0143,e9d6d154bfcd065ac08b2e6a35dd6f21d1f6424b8573620c9b0d3a82750fdde5,Nadia Kouassi,F,1990-09-25,35,35-44,Benin,Cotonou,Business,Explorer,2024-10-14,79,Web,58,45,3,2,12,2024-11-11,2025-01-26,Corporate Desk,ECONOMY,28.637931034482758,19819.07,18751.07,1068.0,323.2943103448276,18.413793103448278,0.0517,0.7586,1,339,0,0,0,0,0,0,,,-0.631578947368421,3.6,24,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0144,a2270917274ea6a8e42a9a50a7b128148798b5c7c526a77051c8be2da19ad2f0,Fatou Ouattara,M,1968-01-03,57,55+,Senegal,Dakar,Premium,Explorer,2024-11-22,40,Travel Agency,44,33,4,2,12,2024-11-08,2025-01-16,Corporate Desk,ECONOMY,31.045454545454547,23117.88,22253.88,864.0,505.77000000000004,19.636363636363637,0.0909,0.7955,1,349,0,0,0,0,0,0,,,-0.8461538461538461,2.5,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0145,e01a224fd4e506554951bebe55ddd3507f5ba417d2f7be2ae8f7dfdbf1fdbe90,Fatou Traore,F,1984-12-13,41,35-44,France,Paris,Premium,Gold,2024-04-18,258,Mobile App,52,43,2,2,12,2024-11-06,2025-01-27,Corporate Desk,ECONOMY,28.346153846153847,20894.77,19802.77,1092.0,380.8225,21.0,0.0385,0.8462,1,338,0,0,0,0,0,0,,,-0.7142857142857143,3.25,17,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0146,e52e138c6975df7535f98b8d5d7f108f5f103f4c6df9b37eb5663f92171ce814,Mariam Traore,F,1995-11-18,30,25-34,Ghana,Accra,Business,None,2024-11-13,49,Corporate Desk,30,27,1,0,11,2024-11-15,2025-01-28,Web,ECONOMY,27.1,13243.73,12673.73,570.0,422.4576666666666,19.0,0.0333,0.7333,1,337,0,0,0,0,0,0,,,-0.25,3.2857142857142856,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
