customer_id,full_name,customer_segment,loyalty_tier,preferred_channel,country,age_group,total_bookings,avg_ticket_price,avg_ancillary,total_ticket_rev,total_ancillary_rev,economy_bookings,business_bookings,avg_bags,bookings_no_seat,intl_bookings,intl_no_seat,upsell_class,upsell_baggage,upsell_seat,upsell_fare_family,upsell_ancillary,crosssell_loyalty,upsell_score,opportunity_count,action_segment,primary_action
CUST0069,Yao Traore,Premium,Silver,Corporate Desk,Nigeria,45-54,35,353.0768571428571,18.514285714285716,12357.689999999999,648.0,26,5,0.8571428571428571,16,5,4,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0006,Nadia Amani,Standard,None,Mobile App,France,35-44,38,323.313947368421,23.36842105263158,12285.929999999998,888.0,28,5,1.0526315789473684,17,4,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0017,Serge Diallo,Business,Gold,Travel Agency,Nigeria,45-54,34,356.35764705882355,18.88235294117647,12116.16,642.0,26,5,0.8529411764705882,7,2,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0182,Awa Konan,Budget,None,Mobile App,France,25-34,40,299.107,21.75,11964.28,870.0,31,4,1.125,20,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0049,Awa Konan,Standard,Explorer,Mobile App,Côte d'Ivoire,35-44,29,410.8572413793104,25.655172413793103,11914.86,744.0,22,2,1.103448275862069,13,6,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0153,Bintou Konan,Standard,None,Web,Nigeria,25-34,37,318.7272972972973,20.756756756756758,11792.91,768.0,26,8,1.027027027027027,19,2,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0190,Awa Mensah,Standard,Explorer,Travel Agency,Ghana,55+,40,288.59849999999994,21.9,11543.939999999999,876.0,30,4,1.0,19,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0192,Didier Traore,Budget,Silver,Mobile App,Ghana,25-34,35,327.90542857142856,16.457142857142856,11476.689999999999,576.0,25,4,0.7428571428571429,14,3,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0031,Aminata Mensah,Budget,Gold,Mobile App,Ghana,45-54,37,309.87756756756767,18.324324324324323,11465.470000000003,678.0,26,4,0.8378378378378378,17,3,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0082,Koffi Ndiaye,Standard,Silver,Travel Agency,Benin,35-44,37,308.73999999999995,18.972972972972972,11423.379999999997,702.0,35,1,0.7297297297297297,16,4,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0184,Nadia Kouassi,Business,None,Web,Ghana,55+,36,317.2336111111111,25.0,11420.41,900.0,27,6,1.2222222222222223,16,3,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0004,Aminata Diallo,Standard,Explorer,Corporate Desk,France,45-54,39,288.8323076923077,19.384615384615383,11264.460000000001,756.0,35,2,0.8717948717948718,18,1,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0267,Awa Amani,Standard,None,Corporate Desk,Ghana,55+,30,375.1513333333333,25.0,11254.539999999999,750.0,26,2,1.0333333333333334,16,7,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0256,Serge Diallo,Budget,Explorer,Web,Nigeria,55+,33,339.6439393939394,23.818181818181817,11208.25,786.0,25,3,1.121212121212121,13,4,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0235,Aminata Diallo,Standard,Explorer,Web,Nigeria,25-34,33,337.88363636363636,23.272727272727273,11150.16,768.0,26,5,1.0909090909090908,15,3,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0046,Awa Mensah,Business,Silver,Corporate Desk,Nigeria,45-54,33,336.48151515151505,19.09090909090909,11103.889999999998,630.0,24,1,0.8181818181818182,16,4,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0248,Fatou Diallo,Standard,Silver,Mobile App,Benin,45-54,35,315.19714285714286,16.457142857142856,11031.9,576.0,28,4,0.8,21,2,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0127,Fatou Mensah,Business,Explorer,Corporate Desk,Senegal,35-44,29,373.37724137931036,16.344827586206897,10827.94,474.0,24,2,0.7931034482758621,13,5,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0207,Mariam Mensah,Business,None,Mobile App,France,35-44,41,259.57536585365864,19.463414634146343,10642.590000000004,798.0,34,3,0.9024390243902439,18,2,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0163,Didier Sow,Standard,None,Mobile App,Nigeria,45-54,31,340.9845161290323,24.580645161290324,10570.52,762.0,24,5,1.1935483870967742,13,4,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0217,Amadou Konan,Standard,Explorer,Corporate Desk,Ghana,55+,31,337.723870967742,24.387096774193548,10469.440000000002,756.0,22,5,1.096774193548387,11,3,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0148,Mariam Kone,Standard,Explorer,Web,Benin,35-44,32,315.23249999999996,23.625,10087.439999999999,756.0,23,6,1.125,15,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0056,Aminata Sow,Standard,Gold,Web,France,45-54,30,336.247,18.2,10087.41,546.0,21,7,0.7666666666666667,18,2,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0081,Amadou Kouassi,Budget,Gold,Mobile App,Benin,55+,32,313.77656249999995,18.9375,10040.849999999999,606.0,24,4,0.84375,20,5,4,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0101,Koffi Diallo,Business,None,Corporate Desk,Senegal,45-54,32,308.005625,22.6875,9856.18,726.0,25,1,1.09375,15,2,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0116,Mariam Konan,Budget,None,Web,Ghana,55+,30,325.8533333333333,22.6,9775.599999999999,678.0,25,1,1.0333333333333334,14,4,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0085,Jean Kone,Business,None,Web,Senegal,55+,33,295.38454545454533,24.181818181818183,9747.689999999997,798.0,23,4,1.1818181818181819,15,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0076,Mariam Kouassi,Premium,None,Mobile App,France,25-34,28,343.81214285714293,22.071428571428573,9626.740000000002,618.0,22,4,1.0357142857142858,5,4,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0126,Aminata Mensah,Standard,None,Web,Benin,45-54,29,325.61793103448264,22.75862068965517,9442.919999999996,660.0,23,3,1.0344827586206897,18,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0208,Amadou Kouassi,Standard,None,Travel Agency,Benin,25-34,35,268.8551428571429,22.97142857142857,9409.93,804.0,24,4,1.0285714285714285,15,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0037,Koffi Ndiaye,Standard,None,Corporate Desk,Senegal,55+,26,350.53653846153856,17.307692307692307,9113.950000000003,450.0,17,8,0.8076923076923077,15,0,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0078,Mariam Sow,Business,Gold,Mobile App,Ghana,55+,26,348.65230769230766,18.23076923076923,9064.96,474.0,17,3,0.7307692307692307,12,3,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0161,Awa Kone,Standard,None,Web,Ghana,45-54,31,287.7767741935484,26.70967741935484,8921.080000000002,828.0,27,3,1.1612903225806452,11,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0178,Yao Ndiaye,Standard,Gold,Mobile App,Côte d'Ivoire,45-54,25,355.3408,19.44,8883.52,486.0,22,2,0.76,13,3,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0166,Serge Diallo,Business,None,Corporate Desk,Benin,35-44,29,295.8106896551725,18.82758620689655,8578.510000000002,546.0,22,5,0.8620689655172413,16,1,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0278,Koffi Mensah,Standard,Explorer,Travel Agency,Benin,35-44,24,354.6666666666667,23.25,8512.0,558.0,16,3,1.0416666666666667,18,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0213,Serge Diallo,Standard,Gold,Mobile App,Benin,45-54,29,283.1737931034483,19.24137931034483,8212.04,558.0,26,1,0.8620689655172413,13,2,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0071,Aminata Ouattara,Standard,None,Web,France,45-54,26,314.32846153846157,20.307692307692307,8172.540000000001,528.0,20,3,1.0,13,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0219,Amadou Amani,Premium,Explorer,Travel Agency,Côte d'Ivoire,25-34,29,277.65000000000003,26.482758620689655,8051.850000000001,768.0,23,2,1.2413793103448276,14,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0262,Aminata Ndiaye,Standard,Explorer,Travel Agency,Ghana,25-34,18,446.07166666666666,19.0,8029.29,342.0,11,3,0.8333333333333334,5,4,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0177,Jean Kone,Standard,Explorer,Web,Côte d'Ivoire,45-54,23,332.5278260869565,23.217391304347824,7648.139999999999,534.0,16,2,1.0,18,2,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0270,Jean Sow,Standard,None,Web,Côte d'Ivoire,45-54,30,239.9426666666667,21.8,7198.280000000001,654.0,23,1,1.0333333333333334,17,1,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0091,Koffi Konan,Standard,None,Web,Ghana,45-54,24,259.00041666666664,17.5,6216.009999999999,420.0,19,3,0.8333333333333334,8,0,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0145,Fatou Traore,Premium,Gold,Mobile App,France,35-44,48,389.2689583333333,21.375,18684.909999999996,1026.0,36,6,1.0208333333333333,29,8,6,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0165,Aminata Traore,Budget,Silver,Corporate Desk,Côte d'Ivoire,45-54,52,341.15326923076924,17.307692307692307,17739.97,900.0,42,5,0.7307692307692307,25,5,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,25,1,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0227,Yao Kone,Standard,Gold,Web,Senegal,55+,47,368.9008510638297,23.617021276595743,17338.339999999997,1110.0,36,5,1.0851063829787233,26,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0001,Mariam Ouattara,Standard,Gold,Web,Senegal,55+,38,455.8786842105264,21.31578947368421,17323.390000000003,810.0,26,7,1.0789473684210527,17,5,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0282,Serge Ouattara,Business,Explorer,Travel Agency,Senegal,25-34,40,415.8744999999999,21.3,16634.979999999996,852.0,32,5,1.0,17,6,0,,Bagage supplémentaire — vols internationaux,,,,Activation Silver — proche du seuil tier,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0273,Koffi Diallo,Standard,Gold,Web,Côte d'Ivoire,25-34,38,402.36947368421056,22.894736842105264,15290.04,870.0,28,6,1.0263157894736843,25,5,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0157,Amadou Amani,Standard,Silver,Travel Agency,Senegal,35-44,41,369.4526829268293,23.121951219512194,15147.560000000001,948.0,30,5,1.024390243902439,21,6,5,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0079,Awa Traore,Standard,Silver,Travel Agency,Côte d'Ivoire,55+,46,329.0315217391305,21.91304347826087,15135.450000000003,1008.0,35,6,1.0,23,6,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0028,Yao Mensah,Business,Gold,Travel Agency,Ghana,45-54,35,426.4614285714285,21.771428571428572,14926.149999999998,762.0,28,3,1.0,22,8,6,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0242,Aminata Ndiaye,Premium,Gold,Web,Nigeria,55+,37,392.41918918918907,21.56756756756757,14519.509999999997,798.0,24,7,1.054054054054054,20,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0237,Jean Kouassi,Budget,Silver,Mobile App,Ghana,55+,33,436.6163636363636,24.545454545454547,14408.339999999998,810.0,24,3,1.121212121212121,17,8,5,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0239,Awa Amani,Standard,Silver,Web,Ghana,25-34,41,339.72414634146344,24.0,13928.69,984.0,25,4,1.1219512195121952,15,4,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0195,Jean Konan,Standard,Gold,Web,France,35-44,44,313.70113636363635,23.181818181818183,13802.849999999999,1020.0,35,3,1.0454545454545454,23,6,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0238,Mariam Ouattara,Business,Gold,Travel Agency,Senegal,35-44,40,341.19049999999993,23.85,13647.619999999997,954.0,33,3,1.075,22,5,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0075,Nadia Kouassi,Standard,Gold,Corporate Desk,Ghana,45-54,43,312.90534883720926,18.13953488372093,13454.929999999998,780.0,29,6,0.8372093023255814,19,3,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,25,1,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0264,Aminata Mensah,Standard,Silver,Web,France,45-54,31,432.1396774193548,24.387096774193548,13396.33,756.0,23,7,1.1612903225806452,16,5,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0244,Bintou Traore,Standard,Silver,Corporate Desk,Senegal,25-34,31,430.8441935483872,22.838709677419356,13356.170000000002,708.0,23,4,1.096774193548387,18,5,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0111,Serge Konan,Business,Silver,Mobile App,France,25-34,35,376.422857142857,24.34285714285714,13174.799999999996,852.0,28,4,1.0857142857142856,19,5,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0100,Yao Ndiaye,Budget,Gold,Corporate Desk,Benin,45-54,32,403.2478124999999,22.125,12903.929999999997,708.0,20,6,1.0,15,3,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0134,Nadia Kone,Standard,Silver,Mobile App,Ghana,45-54,39,327.60153846153855,26.0,12776.460000000003,1014.0,33,3,1.1025641025641026,24,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0119,Yao Traore,Standard,Silver,Web,Ghana,45-54,43,296.7086046511628,22.74418604651163,12758.47,978.0,35,2,1.0,23,4,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0132,Awa Amani,Standard,Gold,Corporate Desk,Benin,35-44,31,403.3093548387097,23.032258064516128,12502.59,714.0,23,5,1.064516129032258,12,4,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0125,Amadou Traore,Budget,Silver,Web,Benin,45-54,36,345.0341666666667,23.333333333333332,12421.230000000001,840.0,29,1,1.0,21,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0283,Serge Konan,Business,None,Web,Ghana,55+,33,367.2300000000001,21.09090909090909,12118.590000000002,696.0,24,3,1.0303030303030303,13,3,0,,Bagage supplémentaire — vols internationaux,,,,Inscription loyalty — vole régulièrement sans programme,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0300,Yao Kouassi,Standard,Silver,Web,France,55+,34,348.8897058823529,18.0,11862.25,612.0,23,7,0.8235294117647058,13,2,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,25,1,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0193,Fatou Kouassi,Business,Gold,Travel Agency,France,55+,28,422.32785714285717,26.142857142857142,11825.18,732.0,16,8,1.2142857142857142,18,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0103,Awa Konan,Business,Silver,Web,Ghana,25-34,31,367.3722580645162,24.580645161290324,11388.540000000003,762.0,23,3,1.1935483870967742,18,4,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0084,Nadia Diallo,Business,Silver,Mobile App,Nigeria,45-54,37,288.18783783783783,22.216216216216218,10662.95,822.0,26,5,1.1081081081081081,18,1,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0268,Didier Kouassi,Business,Silver,Web,Côte d'Ivoire,35-44,35,303.39514285714284,21.428571428571427,10618.83,750.0,26,4,1.0,18,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0022,Mariam Ouattara,Standard,Gold,Mobile App,Nigeria,55+,31,334.79258064516137,23.806451612903224,10378.570000000002,738.0,23,3,1.064516129032258,13,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0225,Koffi Traore,Standard,Silver,Web,Côte d'Ivoire,25-34,27,369.32296296296295,22.444444444444443,9971.72,606.0,19,5,1.0,13,2,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0086,Bintou Sow,Standard,None,Corporate Desk,Nigeria,45-54,32,308.5071875,22.5,9872.23,720.0,25,2,1.125,15,2,0,,Bagage supplémentaire — vols internationaux,,,,Inscription loyalty — vole régulièrement sans programme,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0151,Mariam Kouassi,Business,Gold,Travel Agency,Senegal,25-34,25,389.40600000000006,23.52,9735.150000000001,588.0,16,1,1.12,10,5,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0087,Serge Kone,Standard,Silver,Web,Nigeria,45-54,22,413.5595454545455,22.90909090909091,9098.310000000001,504.0,13,3,1.0909090909090908,9,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0251,Koffi Konan,Premium,Explorer,Corporate Desk,France,25-34,34,261.3323529411765,22.235294117647058,8885.300000000001,756.0,30,1,1.0,14,1,0,,Bagage supplémentaire — vols internationaux,,,,Activation Silver — proche du seuil tier,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0074,Nadia Konan,Budget,Silver,Web,Ghana,25-34,24,339.0808333333333,25.5,8137.94,612.0,21,1,1.0833333333333333,15,3,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,,25,2,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
